"LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6"
588834.039272097,1,1,2,30,0,0,0,1,0,1,7079.62759533746,68187.0169466352,76323.6860645284,81082.1749104529,87682.1314240267,39274.1877342243,11138.8809101632,18579.8270159411,10420.7861235991,1810.62388512567,6463.30317535315,27192.1843514332
128261.625620561,2,2,1,32,0,0,1,0,0,0,16439.6822136695,57578.2096293493,31116.2407002352,63192.1238538371,31865.0257291769,30110.8054570664,16192.1730733433,10274.0599836227,3877.63923828703,7354.34833945258,1612.46586307927,23048.9815263757
5882.64599127021,2,3,2,33,1,-1,2,1,1,-1,20677.762863043,92734.7725072081,27987.6915747036,50311.8500531787,28250.1897816695,4371.64126059429,3425.07961845322,1510.56770018863,4292.26844124063,2212.89359523651,13284.7370294335,172.79343493457
415148.604027912,2,2,2,40,2,3,-1,0,-1,-1,487520.100908043,404351.177956465,284738.533253862,275305.979129815,215652.358297965,164840.291756037,7968.16188043501,7293.76699250577,14486.9144265248,16290.2667204911,5804.06646436134,2400.44251947311
378602.902507138,2,4,2,31,0,1,0,0,-1,-1,124023.13723256,219057.066004611,94883.3014033095,16486.2170696672,3293.02042956065,9935.57211025066,10552.689681035,4320.85458253127,12080.6077254416,1580.00600989891,3423.48023422601,2901.1629908247
176694.46242101,2,1,2,25,0,1,-1,2,0,-1,48464.2582352811,28336.0428173321,50926.5366771351,38109.1763337337,51511.9078683874,6719.00590243021,6415.44474751363,563.987983562086,3037.45004617722,434.013170115418,2847.33675564894,192.466985750478
107480.347474989,2,3,2,46,0,0,2,-1,-1,0,138781.15177239,107995.837348623,77134.9730106068,68109.9095119388,29625.4416637326,81724.184641933,8020.5062726043,4465.86561653014,15134.0777797211,14599.3790779902,10881.9940411676,19431.2976358439
391281.608256585,1,1,2,40,2,1,0,-1,2,-1,353293.53052452,318714.672662183,287776.551471089,104097.050451212,123976.088342837,83954.3827329526,17012.8462365104,8268.29472014016,2747.54593577347,5120.86351580231,4002.30549645156,5524.31864536346
130559.655801998,2,3,2,50,0,0,0,2,-1,-1,25662.8067036839,31848.8459876243,75106.9439691411,44133.8739362435,20340.327669317,45386.7631234813,6257.00711853574,15304.9585090536,4407.89034569398,2634.10645750613,18387.2885727022,11755.4159125555
115647.715741593,1,4,1,21,1,2,2,-1,0,3,95479.3075756679,119008.601407842,112786.552333575,78531.7436779868,51362.9342955336,103504.839694309,26806.8906021493,5781.2550084941,30259.2450386538,9460.54902486241,2486.48011511012,3250.08569626532
204733.509234481,2,2,2,30,-1,0,-1,-1,-1,1,152036.908482672,57329.842411281,4749.48307437783,58321.6700141436,67249.5227788321,23290.1570571685,4043.22205200902,653.519966555679,905.943879723462,5258.04161969046,6076.84156981957,9075.23941501945
42019.7434487029,1,1,2,23,-1,0,0,0,0,2,31197.4702954473,10143.2833653282,9359.40028108626,17994.4249973145,70812.5319840668,28860.4259077237,13209.8164854013,5743.74961557007,17329.5902307935,2380.77090114797,3358.08873427398,12180.8325681769
193678.492720553,2,2,3,49,-1,1,-1,5,3,2,65456.1378502999,49037.1364853049,58361.9673268124,5444.28996222819,77513.3103620099,42816.7176883282,1294.62119485115,7296.75590919096,14349.0368965709,4097.66914497716,12966.262719444,5923.28676189831
57906.8427088771,2,1,2,29,-1,-1,0,-1,-1,1,57063.3106985478,57238.0122651536,56627.2964849694,19630.8545905367,41680.5150598724,12096.0002192955,7295.87457575899,17582.3624808657,11840.5972052946,12962.374448443,9653.08800855526,16378.0752968882
105106.304253002,2,2,1,41,3,-1,0,1,-1,-1,56553.6351670232,58857.4923551687,3599.38572172142,44486.7000159438,15702.4332173225,39168.1260599406,12598.8012075837,15017.2707898223,7016.83506470142,22264.6934724871,9395.4096944969,1737.4974897761
24901.4765030424,1,1,1,21,0,0,0,0,1,0,82535.4727221033,122508.52914738,69898.6516896345,65177.7797621043,110336.175351064,5165.9556617435,22875.1436789868,4533.8366976398,11615.7781900332,5592.20931163686,1234.9575257004,9307.1284876889
57445.8862749972,1,1,3,31,-1,-1,0,0,-1,-1,24552.2738977356,97187.0891388843,94375.2371757376,65388.9355096318,98712.7801952607,28224.1996197396,30312.622686564,37326.0175169846,8366.137168101,17718.9155999047,8413.44899648731,12136.341802904
85973.5859054089,1,1,2,23,0,1,0,-1,0,0,78986.3258999607,26027.1265514073,28959.9111701151,46522.1657596074,82044.6119988,31608.8761233173,32400.6754562917,4345.50107844441,2443.71197563775,397.800489428407,3668.99874539983,32154.1562331673
246553.721114931,1,2,2,26,1,1,2,1,-1,0,164001.127109579,271756.296614766,129983.319624283,142424.130128991,139744.51913371,180078.368624215,31801.2509189621,4787.96821604237,12244.0584173453,1207.35935671007,19579.2438688928,9952.75501890963
138045.31297405,1,2,2,34,3,3,1,2,4,2,27539.7754664233,43659.7358807966,42859.1942013706,17546.7970261288,72700.6064467523,77981.4904156746,5118.6520366223,11102.9037409717,1595.92024714642,2058.30333744953,2225.21429246334,13928.1696328229
201060.113867406,2,1,2,22,0,0,1,1,0,-1,12023.4746267668,2657.69828702366,15333.0907571393,65243.4050481793,6120.06062545205,25497.6583082018,19759.8086518888,14133.1610922738,3151.44609033301,1274.39576972899,1377.73903953185,27861.9698632324
233984.263245757,1,1,1,52,-1,-1,-1,-1,-1,-1,15928.5832832731,4766.00557509654,35831.387051704,22540.3398050378,53521.3910877232,8128.66730953267,1490.2024402251,2095.59417005827,5166.13406529985,2092.54169697557,2410.84183574533,18.9987739797715
319600.28665578,2,4,1,39,-1,-1,-1,-1,0,-1,2005.0326930059,25218.7797102103,3793.89593654306,21988.2904526123,48058.5157111077,18285.8902268073,4302.78360161332,3916.17379974346,15008.1034107537,11678.3145625628,12571.5265756336,3199.44664671147
137141.757242934,2,1,2,47,-1,1,-1,0,3,-1,978.210276822505,133621.925021973,113135.3976205,37836.5645381273,18320.3739434309,3787.09341642047,4591.81434999749,4383.34572026287,16682.1212427716,3639.73387824529,32712.0264368741,4233.20538155984
52549.9453286327,1,2,2,34,2,3,-1,-1,0,0,63930.9323781122,67595.7474227483,16683.453370491,101124.18488555,28374.6911723995,1208.08468474444,6949.43139801046,6819.8243271721,4341.8527717458,1220.84504299787,445.574612749513,8545.62339625551
219507.30650292,2,1,3,39,3,1,2,-1,-1,-1,64108.2411681153,64315.4965922722,33916.320144635,43616.6478176703,13041.5005673647,12811.9397233269,1057.64967158195,14161.3648683079,10939.8650507682,5183.87472138727,3147.61685345273,21350.7732129557
655190.071064409,1,2,2,24,-1,-1,-1,-1,-1,-1,3845.59922921689,70179.656179443,37359.6878252988,67782.6378406588,49866.9728765198,138788.188075002,12148.0410430244,51911.3615524287,88992.1020592976,1422.29743290621,181667.015335319,7876.67155041343
160186.928072488,2,1,2,34,-1,3,-1,-1,0,0,3089.71179354555,117756.646385497,75896.6663780443,49832.7108255006,83438.1076931933,46772.6823228155,425.923266853072,1563.99968181795,3893.96736105462,13293.9399280251,4649.42178810594,7782.40532437696
189464.393340379,2,2,1,29,3,3,3,2,1,0,105727.411293276,128696.558200051,71250.1378101636,38627.4128813846,54526.0784299997,2937.21961442246,1532.1265224502,3886.06470709532,8956.96190614092,4965.75689174286,346.170162202874,7155.1306229105
217921.049685802,2,3,1,48,-1,-1,-1,-1,0,2,1417.2181947202,115617.581094112,121758.44134482,35567.0241757267,59357.764903663,63430.2009571262,5000.23002767295,4368.90990961522,6726.00306393731,3667.31293204226,609.863797193088,11340.4747301008
191906.342531181,2,4,2,30,0,0,0,0,0,-1,27087.2930129855,78058.1930105158,8574.41887446113,69502.621763268,98428.6483612955,31720.0565089122,5441.69550529758,6971.74484356416,779.557476980402,22993.916732822,1649.96591737526,10639.9374271753
248490.915219549,1,3,2,33,0,1,0,1,3,3,143484.635356837,111070.217944256,120289.51062687,179626.694829678,128388.95273201,168526.275006325,1985.40368004651,12663.4404995178,3698.853547233,10981.643513984,14412.3283524108,2603.1339965825
135018.402422469,2,2,1,28,-1,1,-1,-1,0,1,54717.5800183813,271138.166599329,195386.089497988,224461.7113657,143462.85377506,109629.776667544,91216.4945632202,25638.8660308139,9937.19612501559,2898.12460777659,20115.7288599316,12275.2954146285
225809.352928263,2,1,1,25,-1,-1,0,-1,0,0,6931.80995208169,4721.07835234801,50400.9957977607,45764.6515484912,8799.0544211931,31550.5935700057,7410.19131342555,21783.2687376639,5817.19523511575,18838.0304828958,7209.04313618774,16543.505976494
81817.8516782396,1,1,1,43,0,0,-1,-1,3,2,7985.0997336316,6110.53042165974,43913.1278764958,37860.199716441,78222.2669610815,80577.036981499,14975.6304319597,15996.09518272,26129.9648692891,8661.58507190233,3707.09668190888,329.235897044316
181968.746939631,2,3,2,28,-1,-1,-1,-1,0,-1,17942.0860811943,28180.1610882556,18900.2472294831,12807.0714208747,31914.904481932,19138.6080741881,4244.53547826231,6195.38800215339,14401.2385245322,16742.1877751003,1357.97102205589,13074.864150049
263342.032872773,1,1,2,39,0,-1,0,-1,-1,1,110198.515548275,90730.9305252962,157111.737670426,21263.0178416632,63628.3429659385,32546.3141567439,5354.59248435805,1012.99271545255,9345.29165130228,4446.70487234004,1023.76204928141,11344.6275835587
124665.336143825,1,2,1,29,2,-1,2,2,4,2,35768.7286303108,138840.201679549,65242.5842730653,98259.2171114069,74430.6177947689,38925.8803776491,17846.0515427991,14462.0448833766,4961.75985531123,9531.91042560475,10466.611231683,15749.621553951
252682.99162461,2,2,1,31,1,2,2,1,-1,-1,20498.9505761677,96904.2636225519,118863.540063879,138498.229986145,72241.8206634929,87211.052994873,2352.71200524021,5595.05196807196,11245.7424356904,14252.5691747603,7602.908439795,9789.28709128302
52972.8452108674,2,3,2,28,0,0,-1,0,1,0,56831.0017226888,12016.2705420122,29472.1016486273,14865.9360527885,47276.075407292,39455.2923896765,17497.170981942,20843.3569886201,1062.59640719881,15520.7504445905,2051.67895858567,1476.95649239118
460921.113841248,1,2,1,54,-1,0,0,-1,-1,1,56628.7586243432,6856.4279204512,18953.737635061,17668.646519596,87995.5971793491,113987.308413856,8109.58620929625,35242.5170608402,7534.59716837989,99892.5752270967,2993.92337597356,11439.52418501
422537.85795627,2,2,1,50,-1,-1,-1,-1,-1,-1,13500.6780905767,7826.58900834223,70505.7410880778,38731.4966932302,2052.92516423155,3312.81598686352,23868.9314276267,18508.1543993657,12235.7482753467,7774.86640989237,2418.91741229237,5199.55747352422
179556.97210738,2,3,1,38,2,-1,-1,-1,-1,-1,15690.9298600774,39567.6101320096,305.323398562085,9129.44561836078,42211.25199478,19167.4192790719,8814.65928722611,30671.7853038295,17394.1330286953,4002.75525195842,3025.49783805657,11916.7678594479
481988.264518543,2,1,1,35,-1,-1,-1,-1,-1,-1,47121.381404058,15513.39571554,31324.8866924355,30454.7132823566,83646.949082882,18754.6755831379,8270.40819085009,2518.25816627376,6846.21346676755,2437.93816596799,4187.94548212332,5370.02856291231
88493.1399508927,1,1,1,33,1,2,3,-1,1,3,212704.745837943,176788.589726332,164743.828697402,158592.375447542,116393.480561967,201022.958288923,20817.8891937526,2118.41565435691,11007.3044327174,19064.8080164587,1876.27571412655,2758.01374681685
2293.45165720124,2,4,1,48,1,0,-1,0,0,-1,90024.2015302783,41230.003217827,51716.0535227515,39634.6525012498,12775.3280485562,17165.3495621216,1855.3716615555,2725.20916418149,2433.62106375488,2376.57150120556,7059.70403694078,4680.75941599011
234225.008335446,2,3,1,50,-1,-1,2,-1,-1,0,22898.2832302295,54262.6877843776,18189.7438886846,33534.1463280662,13102.3943559457,36418.6896413943,22647.8965027807,4228.31073191025,36.9695229221916,2143.16280254958,578.412891702389,295.107150738111
351579.814270556,1,1,1,41,-1,-1,-1,-1,-1,-1,66042.4637451842,44172.8061878953,2055.1188666343,55802.0155034496,20951.4681585137,32163.8274753523,3216.27664266776,28199.2454592129,2061.97727100256,19766.4426034522,3937.50343218818,25600.848498971
9228.42513071002,2,2,1,42,1,1,2,2,0,0,12904.2367615259,55659.4543216337,92773.1414418202,87734.1515475457,90199.7967851658,43491.3567748953,457.772658558989,4957.70382926468,10925.1745581348,10246.4533078524,10031.7217685176,1689.91100420272
3504.75174363604,1,1,2,26,0,0,0,-1,0,0,14261.7519815424,79865.9668783669,58369.306805152,105979.591282911,61197.9349203532,19391.2754463268,215.075079130487,4825.2093428021,2227.1239583744,8029.91388231407,2305.21070563997,14082.9029459463
40688.2782129812,1,2,2,27,1,0,2,1,0,1,614.248959309284,36263.9566270138,93120.3654997859,17292.4792723166,63387.9224514301,22689.8093890941,3254.82753690439,1894.8891627409,10237.9656997814,4697.95585516359,8903.75681761884,3575.9123498419
25254.099832862,2,3,2,49,0,-1,-1,-1,-1,-1,33959.6847062585,2507.25914733732,26394.5255499625,17441.3600829676,26656.1683290543,11535.93011439,18224.2738157168,2273.49091389467,5198.46086227942,27450.1396697141,12227.9835414654,4853.88744923523
44260.7371041284,1,1,2,65,0,-1,3,2,-1,-1,75746.0018671036,18651.8866556934,79509.148726979,14380.4413999516,111212.883371645,4736.14266437409,924.676152443491,6418.63562253911,10623.3093987267,10927.5145757746,5267.1465560544,9219.55253053781
92541.8532894278,1,2,1,35,1,-1,-1,-1,-1,-1,30807.1633600338,9024.3005103965,42034.4847294664,20255.3662062331,23568.8864319522,66198.5836083099,8785.77843480223,21385.483800274,6244.7030128975,2432.22508243543,3071.0313042224,3226.62511795926
452644.968457631,2,3,1,44,1,0,0,-1,-1,-1,41568.2333894586,11822.4918036892,33581.2078346517,18583.0688103474,3126.47507842181,25282.0469233128,5355.58591397161,8377.86657226546,11944.2639854016,10717.4583137075,13590.5437803912,23433.3437434989
7043.46593664393,1,3,1,35,2,5,6,2,3,0,38210.806797342,41853.2686691008,147529.402066311,88298.7951046418,134690.141310166,61293.9479712158,10907.8548084237,2250.2260635312,18383.5042985809,8999.97417169591,6867.96421867092,3076.92523461774
113302.033701691,1,2,1,40,1,-1,-1,-1,-1,-1,19660.8154457757,20353.6417512795,6837.6632698433,50089.4593929055,11701.5635191269,29069.364971966,15427.7605843937,14994.3702724418,34424.648158726,5853.87180226633,6628.38857808712,7116.43843264817
165031.111188452,1,3,1,45,-1,2,1,2,0,1,20067.0474384314,2882.41848199919,86976.4738265834,64102.2427377106,50353.2706923977,15314.3738882065,6069.66685728499,25242.3576362176,4438.40985390187,6737.98968632844,6761.90824053338,7465.95660321774
258458.897591872,2,2,1,58,0,0,1,1,-1,0,72612.3816662892,72229.10030668,31539.3160073558,30445.3030618828,76493.7969101489,37380.5020407928,1898.27532461935,18095.8908520205,12801.5957342827,8796.29759515564,5583.81316085012,17677.3894159506
213127.603982357,1,1,2,32,2,2,2,1,1,0,71550.9742056554,22779.7430767971,94154.696123398,45344.1206895146,16141.2925839808,13187.5947662121,14305.6774608789,19581.5431226418,4576.81303959423,24268.3277320009,3199.69524803752,17533.2541582424
26834.2248779432,1,1,2,21,-1,-1,2,0,4,2,86131.4133067845,53961.069014646,49959.4451445781,50591.1493725364,45957.754565117,40728.6293433432,23037.2081862099,1207.11859860196,23007.3700438967,1436.77689261229,14097.8053723611,10034.0949196309
251224.813657748,2,3,2,29,1,1,1,0,0,2,56220.048979078,62291.4224805235,60614.6147165692,73438.6740662497,40211.8192534158,50925.190425683,3527.1049895323,25456.683877241,1754.63118440742,3292.43685554144,5082.32443239038,19207.0529553381
195424.516251215,2,2,1,51,1,6,7,5,4,3,114656.913163931,20838.7330931407,70207.2201922109,81208.0368598464,39905.9180500265,60011.1182046374,4960.35143206075,14128.4932837081,6680.3798983837,17349.6194016298,10439.1573083219,9591.2396369351
195128.686993337,2,2,2,21,-1,-1,0,0,-1,-1,51431.2914226108,140235.551956213,44755.202217775,12493.8452017239,46604.641616077,39867.2063721586,3519.79166736738,1798.11336278115,10800.4686615745,3227.55497806533,2206.33692866526,2218.60325367205
162874.743367082,2,1,2,40,-1,0,0,-1,-1,0,109617.030968673,5997.10873486751,77600.3604140048,18719.5249293089,24178.5366472167,26905.1376624612,3616.04671658117,37937.2195071123,12054.2888961602,25546.0431141118,24115.8322702444,6363.33209806089
74926.324759686,2,3,1,21,0,0,2,2,3,3,97028.2130031836,46050.2490169867,23191.7758122933,58546.7044611972,13958.5242020418,71840.6315477567,7596.35837672874,10024.2093105048,21190.1576552553,3091.23177317371,5847.28243145057,5587.72352483077
377010.235372425,2,1,2,30,-1,-1,-1,-1,-1,-1,47718.9909331152,34264.1652305528,32342.4208723544,35070.885063374,36146.3495774563,17484.500184558,4940.19897368291,2082.07572826434,14830.3150450179,7524.15082810234,12.8805026544299,1553.6672023806
226284.858882578,1,1,1,22,0,0,1,1,0,0,225567.522094941,152589.988610642,223770.383598411,66641.1186289391,137060.726789245,118890.243672072,9104.2233615377,12018.8358654198,8096.13183304377,10158.5202135756,26788.6280877557,7987.14728648716
77317.981101678,2,2,2,29,1,0,-1,0,-1,0,57897.8688381842,61235.5617807644,75956.3808271977,25241.4737220097,71928.007785018,73240.2880623871,14951.4467006928,35925.970318137,14643.5398680401,4716.93061936038,31277.4226274562,10556.9611332798
133206.489372718,1,3,1,35,1,-1,-1,2,-1,1,12801.858693507,1109.39096275434,7278.15031442434,38478.2845985905,19614.789592102,63745.073154317,28546.8615031132,6756.21471667626,13048.9642328143,3645.56340909153,9601.71118119425,2536.45773216992
50532.306555133,1,2,3,44,2,1,3,4,1,1,6936.33324840344,9027.40810363268,14629.0988857554,4925.98135293867,37911.6862513933,112894.98668039,11382.1546865021,1509.59492643597,11644.8195872914,2351.42684080018,7062.61354146609,8249.75863252376
184226.689891693,2,1,1,36,1,-1,-1,-1,1,-1,19814.2132924183,39707.9991394646,71710.2296745814,131358.853517672,147932.595302244,197525.169769516,60338.7185654759,169.231782398083,166762.771432907,588.288457303549,3797.75721106277,18431.5427935762
8916.13564662958,2,2,3,57,3,1,2,1,4,2,63296.9040606033,22932.9864211582,63264.0107992788,77961.1082732481,10796.7008861398,4824.27111289425,7021.29042790948,4881.89071157868,926.439923509862,1937.47505854861,9470.2484340557,2171.26840644949
436790.478566637,2,1,2,32,-1,-1,-1,-1,-1,-1,18100.9076040131,29141.6483814657,60016.4015380529,39334.5088896914,66679.2508540756,25876.3745017103,7903.55948300806,5852.21309960168,8567.61948440401,11157.5556556517,12670.5368680497,5331.5717004483
156743.49829658,2,2,1,46,0,-1,1,0,0,-1,14895.8962119686,12773.6725450012,22505.745021131,13030.3861019111,30865.8133806204,38222.7080224979,456.697805240372,22586.6008250202,7627.87608628834,4237.38760262257,2415.86068596973,6831.03325534926
143633.250830355,2,3,1,21,0,-1,2,-1,1,0,92933.1304389817,67208.9400300467,54488.363659245,12777.4952277867,150036.691851697,16929.7763038706,2066.75983567027,19458.7318042079,9986.09680468192,5859.46751833541,4260.01769889712,1666.68261907067
324368.137917219,2,1,1,36,0,-1,-1,-1,-1,0,7039.42623969159,14407.9113622931,899.809871914982,14494.7905294497,23093.7610229686,46383.7941672492,2320.0680152568,6077.50097533345,7296.06157738869,10551.6930856599,5067.35892899939,2594.62010534053
236847.682897593,2,1,1,39,-1,-1,-1,-1,-1,-1,31368.4365334633,20982.1925608907,62708.2706809547,65438.6542710989,75690.9962447614,18994.5503633016,11298.1834299138,21170.0081310303,15904.9158564502,6632.57708206809,19305.8804283799,3228.91951636896
40174.5417306781,1,1,2,36,3,2,2,1,4,2,7295.26499088978,12624.0640193672,10116.6722139118,42350.7497088351,3391.96359173284,37673.9232544035,3880.45402924102,10083.5804341994,24428.2150858568,3509.42307102449,604.09591577322,10102.046843772
154980.544053868,1,3,2,44,3,-1,-1,1,-1,-1,98562.6589807975,73400.8504324898,32761.5405276033,23806.3016600236,66952.7550553806,69434.2101122458,1098.29054058564,19918.335896734,9333.46732036233,3275.02201872823,9211.33921992605,2451.65273812778
272222.600936925,1,3,2,44,-1,0,1,-1,0,-1,106881.497851359,22727.6630333721,113161.904627361,84088.2654341433,129206.796058859,61233.5158427133,8086.93640178079,20189.5339706069,16503.756607405,371.304352440036,1218.68963256549,20588.1955649223
94734.5892147573,1,1,1,31,0,-1,0,-1,0,1,26246.4348897697,42971.3899365297,112178.842130098,120475.994580091,81841.720727735,31828.3966486014,10054.3742716632,7481.85840307708,4056.33005711664,505.420339042319,1603.47640288009,7755.58340872207
261488.201408691,1,1,1,37,0,1,0,1,1,0,86248.3696891701,125120.172798914,105913.460313304,119474.692163935,90473.5552554016,59465.8262065166,1826.45546755277,1050.71604011657,21930.7227685036,6733.28512401425,5437.6655200075,17302.170063323
173939.067946056,1,1,2,49,1,-1,0,0,0,0,11301.6069177599,15014.2454152051,35865.9873352643,8494.76396067255,40593.0677175887,24644.0276119727,8178.32378826313,15951.9643617642,673.633072226321,12716.2843127923,7940.200484841,2761.82637633147
329881.246137046,2,3,2,40,0,-1,-1,1,1,-1,65994.4891991798,25170.2817362061,6264.99302356423,137217.316400474,13230.0231030276,52949.0769491747,4545.70383131342,32930.9345599379,37688.7505783122,4590.0326939528,5839.23295017551,15309.0448864859
41992.3578521058,1,2,1,44,-1,0,0,0,-1,0,71263.8287122673,1272.09640409549,89674.3256111213,55379.6871929172,32471.7830349218,11913.3546036385,10775.7855064993,94.3638466307066,9592.79813488952,5727.59089810501,6078.21695054228,6607.38520855059
178625.401624976,1,2,1,32,-1,1,0,-1,1,-1,87035.6809125791,14964.7110519043,81707.5200898234,52717.2798547957,24515.6128689013,71167.8692376707,6798.67050691626,4221.95339358454,3780.18095575104,1501.42411406768,4844.05130608669,4147.14658185425
67079.7331087289,2,1,1,21,0,0,1,0,0,-1,104624.493205921,22017.9096955803,36549.8196480342,56000.6694767632,57125.3760203952,40817.7840225294,1186.30684776069,12290.4357171943,3413.67487196503,719.110531357303,14143.7746405899,13462.1506005126
14424.5608206768,1,3,1,26,-1,-1,0,0,-1,-1,63804.8745692903,68571.7866092632,107580.571522567,52594.4664224662,51503.1125773353,22305.7678372897,6205.80075637373,6512.18138403854,7771.55350110802,2107.48844817685,3515.26221787872,694.160745496127
320829.017705587,2,2,1,36,-1,-1,-1,-1,-1,-1,36362.295477978,7660.02690587378,14038.8116143755,7315.60122041267,13874.1735892474,35824.4829796627,6189.56273202339,6091.10436769413,7875.18507121036,12970.8833563814,7107.4342273592,20190.4848727122
278530.078650976,2,2,2,21,-1,-1,-1,0,-1,-1,83819.2435273871,37159.2672640075,41152.0295100317,52559.446771161,69234.0035840378,40588.1063958502,3871.55879928652,3000.98273823814,3252.67882113678,3836.97063138541,5806.51957234433,2747.16911489782
257507.170029552,2,3,1,46,0,-1,-1,-1,0,-1,67105.9553569354,44671.358154455,23858.4492781091,34465.7038863063,7738.79697908935,6835.08695745776,22474.1423124501,2393.70577341229,2852.09199626641,13993.7887628416,620.637500887196,3576.28325344598
130518.883439335,2,3,1,62,-1,-1,-1,-1,-1,-1,101651.664830773,15180.4303608006,5726.70771375218,9927.30032170791,19253.9627645527,10987.3276482734,1703.72149749034,5393.44715824077,3383.82249735011,3986.95111260091,13286.8487777956,1450.88189665472
135892.403561349,1,2,1,38,1,3,4,1,2,0,52765.5224531476,11487.7796509358,8188.48540192479,61188.0115954914,17317.9247126273,30496.8186180542,2040.12249294732,864.251181956491,5335.5231227838,7974.50238238967,6222.10296976056,397.934627868892
119348.892926212,2,3,2,58,0,-1,-1,-1,0,0,215222.530103294,217006.836041712,181476.761606093,20424.9523603781,106436.601925161,92946.2217995853,23365.6494812775,14587.5151983209,13186.7916154552,6710.45652140785,18140.8780234923,11460.2113010916
144308.195954006,1,1,1,50,1,1,1,3,3,1,50267.4335622771,69836.1303109459,29494.8602698934,62029.4347383766,65118.3482003132,14819.7578861461,2986.03445138876,8581.20024769994,6890.41169435918,6248.16314863519,1862.16942005344,1802.83984918485
81895.7058896258,1,2,1,58,-1,-1,-1,0,2,0,110656.11807737,79229.7899841372,37977.2270162283,65766.8811977207,10078.2972177999,69573.0174909284,12126.3241731281,6120.35099099873,13673.3692279927,10354.1694296534,861.878544510076,2492.07807944985
81795.973881869,2,1,1,40,0,0,0,0,1,0,58369.6505787406,71826.8456988762,17521.7094197638,19389.1941152803,12834.8104846281,53136.3066390041,6182.2584377353,9473.82792792794,4084.95224485772,1737.19386612245,7168.44469892205,9432.94077743455
121746.457361701,2,3,1,42,1,1,0,0,-1,0,31267.5603056579,68045.9731126236,11185.1301953868,11765.2014690364,47803.0812502833,49811.3891157416,10922.3351447245,3975.30665730626,2376.40777973067,6370.34002277645,26168.8523135624,1734.8601310719
213106.125554249,1,1,2,22,0,-1,-1,-1,1,-1,20269.3018480572,82975.4027788738,47851.829467922,113946.622995366,15291.1877660251,34448.0165701998,10472.7517518263,16299.0397075027,6013.03881162033,16492.7440977777,3995.21402509658,3608.80603645415
93692.0501240819,1,1,2,33,2,-1,0,1,4,0,6100.10240541489,84595.796724993,33806.8579993519,73525.6096026261,15552.4082055075,4109.35699853994,2372.80814463482,10462.2795947455,481.796060780997,19390.58569703,7433.54609877421,6224.60214605898
7504.00347659643,2,3,3,59,0,1,3,1,1,3,10747.4527559635,10534.7964897234,53588.0999476476,54035.7584446078,8884.48522388938,45810.5514253791,4716.12972227726,13312.7088752418,3457.24077524551,4963.15684643609,8209.97192793891,205.708935083283
190177.301281285,2,3,2,28,0,0,0,0,-1,1,77620.3399447491,100319.601045287,77581.2828042478,123678.787836377,135550.745906725,89330.9969537875,21545.370059612,7131.90392810575,31259.2627864503,20872.9873954711,1454.92477049415,1219.03600098422
108257.998119279,1,2,2,49,4,1,2,0,-1,0,27746.3728900675,10647.2319792605,10402.9502576715,64084.8092160325,51077.6989827914,97253.5344737999,9335.73771633495,18893.799823545,2528.56672315543,1101.97545439816,1139.04791983048,15239.204027189
578243.925634606,2,2,1,44,-1,-1,-1,-1,-1,-1,47426.5903527689,7026.95612277658,15295.7267347014,26179.966145152,11981.590496504,60476.5522107895,16034.6649946909,10370.4601224001,26377.7620114816,10774.0644045144,7536.32308704707,492.163955134917
167249.764674374,1,3,2,48,-1,-1,-1,-1,-1,-1,73806.1678951197,36561.4769727242,3270.70185660374,20882.4163952316,58925.0668915922,15583.0158537181,1861.42331151066,3668.26842304207,24926.1702141298,18073.7808464665,11266.0142272885,5139.07621400221
17922.1786008038,2,4,2,22,2,2,2,5,4,5,68219.4863223819,51383.1467412526,22994.2484821847,52472.2889716163,39729.9473574059,58619.9797323885,917.567145333848,875.38407182126,2443.69447069313,4736.82824205589,5300.0035225275,756.071472018972
378336.199472916,1,2,2,21,0,0,0,0,0,-1,48949.7241431184,89218.5719210895,99870.7015428374,18953.1189412012,23685.9386261891,68716.1116536998,10743.168138128,6626.62238641366,24764.0242403925,367.450777899149,19868.062167091,17721.1588367
76983.4524909948,2,4,2,45,0,2,-1,-1,-1,1,10277.232708607,58042.7990509204,18387.2136465534,69799.0015046373,45160.8586191967,1673.82072355055,5075.9472789215,6258.67685024648,1018.32514717885,43.6895322108791,4842.78332383826,942.705150032317
263473.048149849,2,3,1,38,0,0,-1,0,-1,0,9335.43058379071,7936.40342625553,14461.1342429362,56600.0666798207,3206.74604636997,3295.18606991948,8460.05202354464,2865.96967409432,5799.93830189095,9507.23907990366,4108.48978905932,875.022269057554
59399.4706639386,1,1,1,38,-1,-1,0,0,-1,0,15831.9739570017,39809.1917902949,15049.2143826812,31776.9749722856,11351.3492823061,41837.2507253356,4610.49170920567,1225.79628191025,4325.97367446974,7157.09995368081,8160.96475400904,9620.69232413242
