"LIMIT_BAL","SEX","EDUCATION","MARRIAGE","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","BILL_AMT1","BILL_AMT2","BILL_AMT3","BILL_AMT4","BILL_AMT5","BILL_AMT6","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","default.payment.next.month"
81525.0867081416,1,1,2,38,2,2,3,1,1,2,79460.3953494109,32778.2805821827,16283.0958457584,24642.9933589427,36408.6161219661,7735.10433596798,8.05369700848246,2957.42573959115,16276.0913455203,6205.77394695943,6425.06715500306,18312.2674427348,1
91249.9756636494,2,1,2,28,2,1,1,-1,1,-1,43645.6515319828,87868.2145455525,45989.3198602162,5836.58328051632,49588.1867171508,32613.0484389661,217.873540361536,3772.6678150613,8107.02668611935,12597.2767892138,10068.864628058,5977.04295248191,1
29348.761510215,1,3,1,29,2,3,2,2,1,1,56731.0507563805,45908.8626601332,44157.721320509,26027.1009988181,7742.70583795367,7364.97637015881,7597.4689311463,2240.0402548313,948.479638329396,10907.3835625648,6494.69668129341,4426.44829989984,1
23223.1381933191,2,2,2,25,1,-1,-1,-1,-1,-1,18882.6977380999,73608.6701320738,62476.2580104871,36875.60676012,48206.5369627569,25905.0737146531,18607.6335289015,7226.94658154688,7923.08904488173,8631.01974601511,3597.48779586782,8692.45938705475,0
138817.478413897,2,1,1,44,1,-1,0,-1,-1,-1,35810.4383803682,37550.547359895,19932.014823089,61011.6143750805,984.720363596794,4232.47292045378,10463.0171177176,34972.6400302594,6159.61780737397,13295.8943318026,18785.123487866,18513.8983873047,0
114590.569286603,2,2,2,39,1,1,-1,0,-1,-1,13317.6753988445,170173.110087511,29460.5312064397,39994.1426488155,21610.1686960068,24685.4389746307,3649.41959733422,6491.14783232144,6280.91024389251,11064.6799228556,29199.2086045343,36083.3095295238,0
108257.023977588,1,1,2,32,1,4,-1,1,1,0,47619.2913484919,27416.6388559694,66261.765853505,25617.0929576482,59635.4800264691,82187.5207274982,603.794667893078,12890.4430329492,13096.5760807834,10412.3156311945,2085.37318328183,6761.83129257,1
143972.220855764,2,3,1,37,-1,-1,-1,-1,0,2,53199.7640797779,15222.7399346246,24754.7481581503,74267.2827368258,1540.5453806639,14210.421242416,10908.4739836875,9689.71137470713,3884.51726389755,28776.2508705462,2515.3322189774,13909.7138649473,0
15973.9169593474,2,1,1,32,0,-1,-1,-1,-1,-1,50605.1004555682,10465.3224383397,100701.825873704,7623.10955534275,19385.2873154509,49152.8775631146,137410.381989902,6519.65527841403,81230.4652185608,2775.88571156687,12170.5393337594,40967.5785048829,1
3344.48322384767,1,1,2,33,2,-1,-1,-1,-1,-1,48057.2772786736,3466.41146245884,23277.7036562184,59258.8757582194,10580.5540546848,59300.898097535,8865.08252186388,3514.03707926213,13669.464484357,18036.7960366848,4810.48625222535,9208.79168800825,0
46397.2679547053,1,2,1,45,0,0,0,1,0,-1,69194.4117268543,3777.43631435567,53622.2861620845,23476.3981098988,41091.3254994334,47077.2351908741,26671.8101628661,5250.81273906636,293.493056522965,14595.8099375578,5505.14877357147,6026.02610632028,0
217370.017000734,1,1,1,27,1,0,1,1,-1,1,67920.016118702,57799.7473373152,112068.299608745,52534.2317103383,131545.480819309,92755.0942020141,2536.33499396381,9380.49464579469,10295.6701684191,1990.34527651955,4906.60130078863,11871.7523223233,1
75714.9361353307,1,2,1,45,0,-1,0,-1,-1,2,49294.9254919637,20989.5755007634,24383.6081624028,52228.8385945224,52296.3634735791,7606.63150798706,25754.3727521206,7327.12138570707,6077.72233497322,21166.1635934156,517.257099658329,14994.6980422055,0
232722.875241234,1,2,2,22,-1,0,0,0,1,1,125262.426331382,9569.75432973781,33203.9856262934,49221.3479411224,19823.6913447245,64260.9359212561,9867.01233131923,20553.8019781495,504.124105292134,14701.3772754289,1522.87603473052,7816.99298368581,0
50486.3408031831,2,2,1,30,1,0,0,-1,-1,0,31036.0643786322,47119.6393816164,19251.1786569234,20129.6165142599,73281.141770223,23484.6890482966,6003.49987055315,17558.3193240508,2149.75540162282,16681.3144977001,1622.61328218948,2760.79138206326,0
266175.158516731,1,1,1,33,4,4,6,4,5,4,41968.2413315459,83266.8101074321,96051.359497442,78099.7109392644,157319.346240991,188092.467641506,14348.1207965442,1349.16098660084,2608.66065561226,7450.59892460849,6315.52735524504,1195.89472552158,1
43947.1549773853,1,3,1,52,3,2,2,4,4,1,111204.045461441,8961.78358622323,33514.6668833493,107277.778282604,52562.0193736333,40010.6411349004,10989.0554797436,13327.0670982212,6369.90291177076,9148.57957331996,15809.1341086509,6902.6019096274,1
136056.436623589,2,1,1,43,0,0,-1,1,0,0,45966.2328343792,162598.22983854,5484.78388884255,41182.9476232665,104907.255673415,55900.8836097132,10798.1344553108,7388.54214933098,7172.01952446834,4306.73314385634,8572.63988732194,29351.8349572188,0
69563.0150951408,2,1,2,36,0,0,0,2,0,0,98995.0390217683,157733.69019489,154741.934911338,224957.319006967,136925.563333875,158093.747607202,3238.69869852508,989.40980516775,5869.95528718756,16153.5030299847,11853.5921656959,7863.68618048119,0
159435.663202345,1,2,2,24,0,0,1,3,2,2,6765.46707120099,42686.5903759527,71843.0532124889,68633.5880786028,78638.2966786106,96730.6837343851,3225.02762757962,1696.2892743966,8386.42667482752,10896.4998094772,1504.89403413859,1628.86023328559,1
263423.948012468,2,4,1,46,-1,-1,-1,-1,-1,-1,7373.92210568748,21623.8647108225,78996.4360666111,4066.03066389469,13382.2324452151,1316.03658792643,14827.7755422023,296.157069656506,65.6124404422089,7350.20128880548,4685.92197122958,1202.42191136674,0
50961.3128430344,1,2,1,56,1,0,1,3,3,7,98517.7956833747,92767.9865747987,2379.54473317281,27344.0275679293,43970.147110454,1318.110528923,7701.89613592491,11091.3863833789,5867.93259580603,1303.36275869543,67.8060354414426,4368.81665112774,1
86534.3478570415,2,3,2,35,2,-1,-1,-1,-1,-1,33529.7860736348,119497.216214048,62195.3112643829,10997.9120420387,10143.5799936932,3264.94496457808,8078.71720507639,16426.9440466608,14711.825014692,8646.41919252557,4557.278977318,7398.62796307943,1
6839.35308623285,2,2,1,29,-1,0,0,0,1,1,50828.9632645618,4551.9318005822,46657.1030805685,10847.4830823314,48857.0130449966,96613.4029401504,18458.6728361808,25476.6160901535,5003.72644100131,31778.2469323869,23679.3395049521,2023.0984610846,0
44272.0958874944,1,1,1,32,1,0,0,0,2,0,92052.1313497793,91469.3723497359,125259.809466351,60854.1917789436,120733.91590976,81565.0510249979,8370.11416424143,2154.65347434768,7087.26346962821,5837.12943993825,285.654917709036,13424.2444246104,1
135452.109280567,2,3,2,21,-1,0,-1,1,-1,-1,18095.9179429464,411.318090204008,42659.4799065942,45610.3554028808,39162.8645146165,57672.5553404306,33415.7882702378,13905.8519424139,3351.01916649138,3867.91349061711,4558.15081984867,5908.3152034672,0
57493.6022760413,1,1,2,29,-1,0,0,-1,0,0,6165.36682562303,27254.0291284845,48297.3406281825,8077.43068540299,10357.4621957307,60637.5997709076,5930.10210405906,8551.84372818054,4877.33698495354,5864.38432764654,9141.57674195214,13507.1039409745,0
402091.847054024,2,1,3,37,-1,0,-1,-1,-1,-1,23378.7071633973,38663.8321831439,59427.8283046421,60272.6923891683,17911.9132726126,37880.2887628804,26438.160378267,20203.4818313948,6855.28836611961,4291.35613063844,19865.521066807,28365.0252749553,0
166158.953606518,1,3,2,21,0,1,0,-1,-1,-1,44890.7448306897,19454.3801318999,25814.3629860752,23268.5155822441,6154.45022942557,34422.0560738951,4987.70250720011,1802.8577382214,9230.34959026618,5756.8800610039,22866.9578138672,5564.46026277235,1
417934.355978653,2,2,2,43,0,2,2,-1,0,0,132793.406538476,54928.8211468725,81738.8517751319,133505.095671156,97661.6192991827,181973.314729002,20083.0851328189,10556.3044202692,9450.73361449387,15933.7567923623,4314.5646527647,2860.42262832749,1
315922.615727352,2,1,1,24,-1,-1,-1,-1,-1,-1,62046.2370348918,22593.4938658633,1774.76720683225,41646.987780657,39715.7540065362,51850.0818213104,28949.1105225542,5040.10022898876,48586.9817634137,48283.6104561685,24563.8485393033,31396.2297875269,0
287990.158208807,2,3,1,30,-1,-1,-1,-1,-1,0,57378.5104645273,79599.0365120987,13430.6768796615,93212.0032758076,30667.6311381694,71673.2122804978,234.796008865313,9344.91387828285,14597.4514877446,3333.55203655203,11456.7864796215,10862.3414287862,0
163202.744708597,1,4,1,31,0,-1,-1,-1,-1,-1,49033.2477461772,93593.4551448379,97839.0472558471,68849.4989208569,32353.615963357,54241.4498965696,11485.6319933318,15394.1115479829,18330.1887458208,8058.61674704906,3037.05984211839,1523.52633061684,1
55730.4085805724,2,1,2,21,0,2,1,-1,3,-1,65043.1311397578,35284.5897386433,29473.3350366022,72502.5992097891,61518.3178507834,6618.03231297449,6767.97779460887,9387.88087412834,3577.61028081814,5007.80500702629,2227.86820409455,4832.64286155075,1
15537.956101618,1,3,2,39,0,1,0,0,0,-1,20164.6661919593,31399.8721863699,86284.8657495087,21693.4735852653,74442.6668853412,12209.8705126898,4142.6698194218,13175.0160677794,8270.95859464721,20893.1755103137,11677.5923661809,2061.50614044921,0
60780.1652944359,1,2,1,27,0,1,-1,0,0,-1,82519.2341911349,9642.46476362746,26714.8545114324,16089.9435056369,48477.2582239197,28177.2530914517,1074.22393747507,8268.89371946833,5423.18278934041,312.315000278823,4330.64151150724,4898.20933548627,1
325300.137825227,2,2,2,34,-1,-1,-1,-1,0,-1,19234.8996711802,42175.2431467399,36733.6503192858,36011.3116578096,33719.3063318062,11006.6350519411,1533.06094710743,1927.50608556487,12532.333290873,16122.6005970536,12068.8556363448,1105.52938806037,1
143336.846232672,2,3,1,30,-1,0,2,3,-1,-1,6187.20213698267,50348.4127676242,51200.4063930611,27040.6200693291,10587.2069067084,38859.9337981232,9780.18534385346,3364.88271346179,10847.5083430172,1405.11417730872,3866.29925528488,8646.34675920555,1
48165.9015198206,2,3,2,21,3,0,3,3,2,3,43636.9134892514,75042.7013601766,3386.69316649966,9726.6505272732,38591.4934009949,1137.0300870108,10883.9600349649,3365.58009691306,7190.51863872904,11338.998290354,4710.29992795166,5847.28471972732,1
254689.683627895,1,3,1,49,0,-1,0,1,0,1,43576.0566419695,59173.3286884032,51703.8933649785,3735.74296601211,11228.5080212384,28106.2090442268,3857.94611646639,16859.9043951992,10104.3578671499,16320.6012184239,16956.2094133363,5043.13467581553,0
96035.3403282289,1,2,2,27,1,1,1,4,0,2,23494.9712091158,15390.4966629388,11388.4105292862,61495.6001819363,90083.3301268226,24490.591534501,1425.75687692629,2272.31353678098,3854.17508796372,20499.010333119,17171.3910013628,13054.5990007731,1
260080.979434143,2,1,2,28,1,3,0,0,0,2,313041.099147249,318938.259563837,192354.521783489,188698.150144008,173600.617514524,39398.7986913067,5289.50417090053,15167.746547277,10714.2775757945,5722.97299188988,15866.6714218722,10441.0582337273,1
244977.680869647,1,2,2,31,1,-1,-1,-1,-1,-1,37459.0040810779,104229.353556682,30012.3379736655,10694.5848885205,12238.5814496521,14659.0100040163,11768.9161273581,2950.04620688903,3222.696333582,12748.4990723837,2219.66384097951,17523.4757766972,1
33441.6979464516,2,2,1,33,-1,0,-1,-1,-1,-1,13674.6917914947,27583.916738591,34893.2083623545,48811.4128002587,8325.43859917724,28139.2917078005,8634.34447614847,11367.2006214891,18176.741663555,6956.78902396323,11169.4746410066,8569.17631195101,1
238659.706317644,2,4,2,43,1,2,-1,0,-1,-1,10891.9332150112,9769.58423743888,3775.48774311286,76702.8928756853,49606.5187338586,31193.0144335867,2784.96437870258,22727.2447440427,461.934852158788,13238.582463381,487.138390077253,797.774054056921,1
211233.963368352,2,2,2,33,-1,-1,0,-1,-1,-1,8592.55948836861,86062.6150322988,2957.13857740765,69127.1537103224,2325.71410973255,31472.7580573858,3056.27072901016,18597.2744432821,17828.4440612962,7621.17535837995,10609.2100974214,20632.8873435473,0
277678.518950486,2,1,1,40,1,-1,1,-1,-1,-1,150087.814761704,14789.020713638,28007.7709922612,140555.964436392,16261.8220077284,153146.773951504,3334.01328358367,9630.52186096381,9533.07200379377,7615.80190851422,12665.8009788225,19848.8052554928,0
163463.956373255,1,1,2,21,2,1,1,0,1,1,93784.6418456718,84146.5301347212,134726.884150026,138847.122246965,146016.033349877,192265.167579353,2600.56707391421,8468.40676423054,5706.4577214502,8966.72014639724,8161.56019803818,6712.21631797361,1
212585.86407455,2,2,1,42,0,0,0,-1,0,0,28769.1070572955,135608.365053009,89417.4168647092,137270.750881844,61649.0507215951,57344.1059715701,17741.6479860099,10531.1865538768,19424.995507395,4861.11191064455,19072.066977385,18602.9524471161,0
12742.7586931949,2,1,1,23,0,-1,-1,-1,0,-1,43950.5662563497,5131.35268150937,27836.4247044889,12881.2222145008,38417.0764270255,15380.1961178411,12553.4171873033,10178.9877431284,10626.6783850626,8870.19031296304,7443.40098649228,12486.9770420993,0
105120.487661491,2,2,2,34,0,0,0,1,0,0,113321.317582545,147890.2457245,44868.0929458165,1960.79173003304,20708.5801407427,33173.9475040572,2214.161812225,25730.4584222167,4760.05364942411,5173.2411737105,12724.7959053632,2811.80455309403,0
59361.0995622291,1,3,1,63,2,1,2,2,2,2,18013.2806077459,18415.7697165778,46924.6759421725,33262.9304463817,99991.5405543079,4918.9021584427,18132.8271040505,67.7948581978565,4410.67302018031,21013.5466055524,5051.73979345538,5543.34341459701,0
323118.688909366,2,1,2,49,1,-1,0,1,0,0,302967.01425406,284772.009193962,286833.78726912,258795.005539845,215438.711656946,254659.41616188,19279.4348734241,2407.58146832704,15272.8468579516,15482.5653568419,14493.2684497728,10875.8565169226,1
74360.100750091,1,2,2,29,1,-1,-1,-1,2,3,62171.1714059791,60141.8333282754,4798.97396411357,86827.2923470166,32696.222614342,71131.6313178587,13379.2347298666,6779.81534005674,3248.39077858157,10917.4457159877,289.623750484792,15034.6759087885,1
66806.0937073285,2,2,1,30,2,2,1,0,0,-1,25556.4900430611,8187.0857680317,70748.7799175948,45214.9996230088,66144.6844591883,21076.6133434211,7182.52221090362,15924.5419788392,9929.89496723323,7460.93358482114,2665.32353424275,2726.47863658415,1
319455.743948609,2,3,3,53,1,2,0,-1,-1,-1,65738.0289315042,975.994253141071,24399.2714480757,67478.3521948632,49012.1968844106,7790.25681145,14629.5990113428,34389.9859633299,12004.352891102,2185.02425801933,5615.05664038608,18800.2898397304,0
74162.7107923176,2,1,1,48,8,7,6,6,4,4,18541.7874220161,32467.3241376903,69437.6326344871,19.1640830980832,21769.9572433156,334.812148906803,3948.61685073753,14305.2151668996,11872.3457930987,376.168202009838,4579.99375681145,4402.54260885349,1
43650.046947425,2,2,1,51,0,2,-1,0,1,0,10200.0799409953,100300.686403577,78103.2057052493,47418.5449247883,45031.6573249984,62432.7569958122,12912.6094602919,5561.45410164144,5403.12420072827,1433.28195574269,9594.93906516693,508.214693324358,1
419748.128243168,1,1,1,39,-1,0,-1,-1,0,-1,26669.669967786,21891.0851132058,3993.6425595065,43079.5116629876,12171.1648074924,27332.0785543069,8976.03326519454,218.845447377692,5292.44242499741,12089.1662616288,7060.35414754675,2220.14386648475,1
44470.7580728591,2,1,1,21,3,5,7,3,5,2,76375.3045953553,46903.6603949887,109051.195124234,64101.7942910809,96963.2488413473,110660.9647387,1720.3261211451,13448.7435321358,8434.25652162376,10890.9342429551,3781.24617922888,6294.02112614705,1
254.692691660857,2,2,2,33,2,-1,-1,-1,2,3,73568.3997962514,442.130944763246,7854.32267352151,36625.7038801996,47405.7353678132,58177.8510880224,541.14366877386,7380.54275936347,10827.8814067125,13449.5982025152,6427.52192681579,646.568311605991,0
157427.350062835,1,2,1,42,-1,-1,-1,-1,-1,-1,17738.6919193037,28990.0226468996,9508.7627219825,51165.7943619798,12086.5431667955,111511.275596305,21071.4027232311,6666.78977281457,7422.94979337553,4789.35441891766,4163.65944891262,32091.6644361086,0
75954.1355824466,1,2,2,42,3,0,1,0,0,0,17138.1197483257,32055.9582922932,3118.1756455986,28045.0664185152,23401.1344328069,435.287620235165,1446.17045359566,14018.8636272305,1660.71958983905,427.301583533489,4632.1785011576,4025.54276248046,1
130611.552352029,1,3,1,34,2,1,1,-1,0,-1,56470.6897413661,71966.4069938873,51213.1285060782,14458.8946480235,46690.2174276709,2402.31166797841,19283.3896782545,8477.22541677101,209.398423544057,1897.0419881949,6212.35052224044,10500.0403250384,1
148249.024993511,2,1,2,21,1,0,1,-1,1,0,17994.3764376365,18581.5093416869,37475.1363079521,160588.182081828,32182.8343297924,70799.4499713926,4914.43306948728,13551.5847163544,59838.009449361,4115.65060448768,16790.4687134694,7385.28684013845,1
517056.933165352,1,2,2,25,-1,-1,-1,-1,0,0,12972.1280970774,38619.4122753646,4268.88633649764,26203.7947858071,42208.093099971,115937.734335711,13619.366002744,7278.71122340244,4708.62309683977,14027.3311054655,48636.8129536763,54016.8755237569,0
141280.457931964,1,1,1,25,0,-1,0,-1,-1,-1,66834.1987777548,32385.6915999076,34911.3174834455,36402.0398768532,27738.99016806,50882.6485113834,4602.81603433552,31352.8621765236,9731.27883825299,31407.3833507465,8501.89663508585,9133.16563631086,0
46795.4485808135,1,1,3,21,-1,-1,0,-1,0,-1,15650.5678571801,83292.8536266217,37007.54044964,15449.7609396438,26210.6439703519,15940.8991572077,7263.00320047474,13768.0269572273,11779.4694501102,3526.43011554053,4048.4075780974,7273.46256502212,0
392605.90399366,2,1,2,23,0,-1,2,2,0,0,198262.35130307,374055.392559197,303602.365961053,240976.463573194,221335.40701708,252050.987004896,10530.6270600664,4747.4937746271,20792.7866185639,17586.2916939383,23017.4835017977,2208.59952827411,1
208064.583139765,2,3,2,22,1,-1,0,1,1,-1,236297.55775638,347961.546509291,331653.199516149,217585.45706777,244888.79267491,191012.132407127,3781.68038654899,14482.3498143987,1795.90534822516,6989.2187827308,1692.02581592489,1695.70605468066,0
286461.416772154,1,1,1,36,0,-1,-1,-1,-1,-1,608.762683335027,2788.87723715808,76434.57846057,37930.066080469,28736.5114638596,73044.1105232571,8733.29232440126,31409.652241145,4177.05406070297,4021.52835665738,4744.05704814001,11380.2378767676,0
250548.45532839,2,2,1,32,0,0,0,-1,0,0,116069.059476397,158201.011927962,117093.664520327,36891.5584846514,71228.2821873357,26207.4605362938,19399.7552809133,15643.6409986659,16053.6652872824,11984.9808857232,6418.70842904943,6000.48508153284,0
89427.0028385585,2,1,2,62,0,1,0,0,0,1,57880.7786123997,8584.78598929663,37285.5500228975,42939.4074312619,49723.5125359561,63019.2148259661,1359.4070421215,3165.48902759638,574.329042171343,8176.11325211326,9730.33337294393,21123.3366649786,0
109541.259668791,1,4,2,31,1,1,3,1,2,2,143840.925818812,124465.40933384,94041.2992390679,68040.090126925,60932.6769150388,126738.739382449,4332.13703017762,13433.0087477366,10810.956865181,4661.60666940034,6024.28644639231,1834.32369381075,1
312712.590198624,2,2,1,35,-1,-1,-1,-1,-1,-1,58138.3233513515,21580.8291384134,2824.82086674303,41949.6151450098,29108.8067326009,43627.1229350144,18261.4546829075,1065.99578655223,905.169699362112,18506.5454054296,15108.6056285157,4146.64258436745,0
94528.2773209435,2,2,1,45,3,3,2,2,1,2,26479.9188741676,12650.4240122976,3903.12660278966,19820.080464145,56963.5115914335,85.9968011771489,96.6402204482033,653.385439824551,3559.98372338821,771.817371749079,5251.76214062498,3993.08885799141,1
350127.923893375,1,1,2,34,-1,0,0,-1,-1,0,19111.8904594639,75524.5336704401,16165.1909377866,7147.27086686181,880.545344388288,53051.7797125406,12701.4561515307,17747.8483864102,10746.0313051744,2023.2318925537,32378.836249996,18959.6229951899,0
151010.409574787,1,2,1,34,0,1,0,1,-1,-1,136192.845283733,130404.211367398,164327.592081406,104688.915154138,176193.242157044,88500.3056077888,3209.36639844839,24030.6004230593,1052.67383634824,7885.91557119751,12998.679203885,19521.9818497198,0
4023.96541478435,1,2,2,21,-1,-1,-1,-1,-1,-1,47933.4839740587,19290.0171485414,3707.14042314479,3187.68514423621,48109.4813525474,5383.47976914162,15302.5761487512,41005.6606315753,11575.3710667672,8912.56690819432,16108.9036039016,13841.1232994986,0
58453.26767739,2,2,2,31,4,4,2,-1,2,0,14176.608536547,88333.7651326215,1968.64998865309,23265.4845546115,29935.5491115146,10777.5251584141,1731.16037619936,9167.69096918277,15735.8268951307,6547.46377874352,1245.7497366974,2685.50867593829,1
141017.695352289,2,1,2,25,-1,0,-1,0,-1,-1,47855.7214361443,26093.6558378015,64660.1216232261,52506.0368387568,39589.8247398499,23222.1981100742,3355.64308728018,1751.08809648192,1317.44255425497,919.445777016192,15612.9441503816,16797.6421840946,1
237545.477021042,1,1,2,30,0,-1,-1,0,0,0,48533.5808626255,12321.1039134589,30640.5142497873,40877.6094252439,59081.5148561419,69968.370215728,20884.1920330151,17199.5119953641,6212.8106675425,5519.33225544688,19781.1055969959,3444.39620598548,0
158970.813864327,1,3,2,21,-1,3,0,0,0,-1,14120.9986760676,49776.4947854451,42418.6706623437,28422.2757736279,7880.65156094957,42008.1461513581,6692.65593304077,4634.62725761542,5222.11904970752,10450.5702686244,3630.8145800068,532.662284843474,1
47020.3489825867,2,2,1,34,2,2,-1,0,1,-1,25505.4792624636,24884.2236278256,18757.0970922526,46875.8604098965,23920.3039119526,31004.1329904365,9601.02874038947,143.342240450591,2627.91062441146,649.58354007139,3473.27109626386,16455.1344627389,1
237464.897380234,2,1,2,59,3,3,3,4,1,3,64459.0188919356,70743.3703202454,6781.10155796018,53851.7959079255,4176.16571315213,6930.29391691117,3524.72674228663,442.14401540469,8274.95333781007,8345.72405992659,6208.53843400631,1564.38067701102,1
327180.837377692,2,2,1,24,-1,4,0,-1,1,1,168440.875414018,138710.365189802,150121.074160114,139036.473317272,77914.4079965407,157510.768816878,6149.67292475904,598.396071195645,31896.5451744143,3450.20026043581,19281.4133637219,1416.82868895091,1
117195.631630922,1,2,2,53,-1,0,-1,-1,-1,-1,146288.295499693,73076.7159257961,31475.0505138447,35169.5158559189,46025.8932385505,81913.9097811587,4472.25280249651,8680.173459887,3905.38324569616,11465.4585795603,21727.2277799683,22745.3627622491,0
290418.401198188,2,2,2,40,-1,-1,0,0,-1,0,12441.7844762229,55612.8134100187,43960.7000358234,10546.5861159263,20859.6202121052,42130.8925637215,9754.73712168035,10635.1076691068,11634.0501980697,11587.2739882847,17524.2061975789,9497.54535719333,0
517490.770850429,2,1,1,27,0,-1,0,-1,-1,-1,17414.040360971,45666.861532105,42677.3714698902,22465.7787915845,463.338469263143,1976.31172734177,20235.8332799125,3491.58849676621,9320.90207297882,6968.5084775857,7556.19938187832,4623.63450472703,0
317072.612062406,2,2,1,36,1,-1,-1,-1,0,1,163621.619167639,106692.75761272,159986.129672062,138299.171350109,58900.6992341237,126089.095485308,5342.7705309236,8204.999637918,14099.2072767924,2739.71448575883,48648.7702265698,17484.6966624544,1
17303.2903552446,1,1,2,31,2,3,3,2,1,3,99913.2855277101,127928.923979349,59897.0887109112,76017.4629328471,77374.5005116279,89099.6366304352,9263.70992472416,14131.2772621606,5800.39208915448,2866.02568300555,8327.92883346403,1571.71825904633,1
203439.162058787,2,1,2,28,0,0,-1,0,1,0,19382.6428208788,96637.6192413069,74231.0936720241,65887.8955067146,79262.7523585301,2340.76117791023,5513.52351907993,59.1516196189914,17192.0050837931,11819.1905179841,11532.9350358812,15163.1909346315,0
183150.441095688,2,2,1,47,0,0,-1,0,2,0,69675.8962091551,28845.416588581,44865.473519276,17880.7541589427,57847.8450445101,13458.2069307899,5087.67164742448,1971.43356764812,5064.13860757896,5076.97677634968,8056.14708788646,1506.43345111924,1
21659.4562880766,2,2,2,22,2,4,3,1,-1,0,47228.5595863889,53280.0329932244,16595.5432283726,35335.5450365005,38971.7181748057,23054.1615804865,834.732291038266,1632.33054219238,12750.5853550171,4507.00003835931,7004.43652144198,14562.1675478082,1
93477.8398316898,1,4,1,56,-1,-1,-1,-1,-1,-1,49743.9956809699,29253.6166702391,10140.086460537,101266.653696787,64716.9970830645,52170.6694915871,2668.56517383078,6327.73517573645,6090.19723097289,3675.50597964208,1317.29700454302,15075.4234004168,1
319983.932709488,2,2,2,21,-1,-1,-1,-1,-1,-1,23486.9956577316,34218.5204032755,85209.858530951,59018.5832809685,45093.5231155901,35145.7440269014,25906.9787551858,3452.18619271365,4701.31776407924,4780.81581052221,8039.50103484242,683.428903421344,0
106626.564246722,2,3,2,21,1,1,1,2,1,1,46668.5120050033,87921.758444016,57491.6406031963,24874.0535181776,27664.6830258595,45459.9155036712,4731.37384168096,2575.52166922482,3549.63946640094,207.857817933122,1656.69806016426,18315.8809265909,1
362702.067696009,2,1,1,44,-1,-1,-1,-1,-1,-1,26941.467708648,37014.7762703044,70293.1767015093,33710.9615145117,36111.2415086962,45274.3121530448,47361.9045129498,34144.8135359466,24490.3085402061,7589.29417127545,124420.251566765,76066.1792197091,0
358599.401261634,2,2,1,67,1,-1,-1,-1,-1,0,38326.1336723334,77275.3686938212,60412.1971214792,68344.1025260868,4321.61126681438,18450.7904637082,7256.96984966803,18708.7509725945,17010.8708081876,3668.4086894836,2139.26851441316,12603.505031883,1
15574.731609868,1,3,1,37,-1,-1,0,-1,0,0,112822.909105263,34150.8137755939,123093.047585926,92353.3891153984,27459.620579847,83115.8457799385,9176.36255678351,10420.5947771398,5658.04784377904,10756.3041397187,15317.2899809971,9752.24557718249,0
290356.925495132,1,1,2,48,1,0,0,-1,0,0,22936.6672534981,43247.871329071,87819.174287113,60804.3060323336,66537.1492163692,40774.5473758565,3884.86870385156,13976.5451421279,15225.8531816756,157.403502393917,1986.11460973328,9327.7673643252,0
46709.2819721434,1,1,2,30,4,4,3,1,1,-1,669.569582385702,10158.3908824649,18442.2999679414,80682.6273585164,33133.2803501228,43051.8288765429,2663.4822685189,12118.5145148386,183.196809550186,855.819430238358,1010.74722324605,5290.45699049429,1
117603.264642136,1,2,1,35,1,2,0,-1,-1,-1,3833.70591083754,26051.7429945561,25532.4775491506,50798.1277069993,29808.6824344809,51219.7012549321,15606.1631944129,21834.4089721677,15203.3371231616,3309.33726099865,13062.8647910461,4308.26292469754,0
198423.103162533,1,3,1,41,1,1,2,2,3,2,196603.747617131,126486.942126201,145478.795877453,198380.028027383,143860.270552044,160039.534650254,2294.8260470238,20890.4284641626,4274.79094124163,1588.06117547967,7567.56432875855,2676.5075173152,1
55304.9248700839,2,2,1,50,0,-1,-1,-1,-1,-1,31161.1635135842,26904.4236891444,31388.2824334316,87681.7156535214,54243.5809972772,81765.441847387,12585.5713247317,2058.84647817414,355.060239797235,13877.8454683183,8079.97118874088,1845.69102992701,1
62001.9325877251,2,1,1,29,-1,0,-1,-1,-1,-1,33826.2640174399,44827.7814588564,41068.2788451215,31706.1489848095,13817.2420673965,105054.815028415,6520.15104615969,13085.0035867709,12099.8122523395,9279.78265602185,9800.35193052932,3591.53218402022,1
243340.244205779,1,1,1,68,-1,-1,-1,-1,-1,-1,18794.4491958692,35483.0856153042,26309.3640407074,16267.2045581259,9102.69199554203,48329.5131642971,23885.4818272112,7942.93811903721,5159.51991484273,710.589145937725,592.890560526667,16604.0657748832,0
220076.013420971,2,1,2,40,1,-1,0,0,0,-1,27943.9805778349,72614.1827110696,29515.6834710933,30666.1121274743,19802.6439527709,996.872960537581,4550.7636750343,1592.89043553913,12845.3887924869,9003.79991550852,1912.71401690567,688.010968920288,1
281.266636160406,2,3,1,45,2,2,0,-1,-1,-1,1867.46520374296,4675.57122055277,23441.238835238,128726.858166217,48307.3594925706,89993.0409997371,14279.2921838985,4901.9418688655,2958.45217762055,2601.45375267572,2429.18047389058,2769.57831353532,1
